# Format: McCode with text headers
# URL: http://www.mccode.org
# Creator:  3.99.99, git
# Instrument: Minimal.instr
# Ncount: 1000000
# Trace: no
# Gravitation: no
# Seed: 1779983650797574
# Directory: example_dataset
# Param: lambda=2.5666
# Param: R=0.87
# Param: R_curve=0.87
# Param: filename=Na2Ca3Al2F14.laz
# Param: D_PHI=6
# Param: SHIFT=0
# Param: PACK=0.7
# Param: Dw=0.8
# Param: BARNS=1
# Date: Thu May 28 17:54:12 2026 (1779983652)
# type: array_2d(128, 128)
# Source: PSI_source (Minimal.instr)
# component: PSDmon
# position: 0 0 1.52
# title: PSD monitor
# Ncount: 1000000
# filename: PSDbefore_guides.dat
# statistics: X0=-0.000156991; dX=0.587296; Y0=-0.0040872; dY=3.50886;
# signal: Min=0; Max=289958; Mean=155232;
# values: 2.54332e+09 2.54334e+06 1e+06
# xvar: X 
# yvar: Y 
# xlabel: X position [cm]
# ylabel: Y position [cm]
# zvar: I
# zlabel: Signal per bin
# xylimits: -1.25 1.25 -6.25 6.25
# variables: I I_err N
# Data [PSDmon/PSDbefore_guides.dat] I:
0 0 0 0 0 0 0 0 0 0 5023.588532 2517.506536 12579.30575 0 0 5025.242866 2513.928532 7549.798559 12570.9878 5014.54804 2530.190796 7517.442346 2511.788297 5032.715475 7546.691284 2521.786201 7515.778455 2520.960566 5012.724579 5028.156183 0 0 7548.174513 0 2521.640644 2501.271121 0 10038.61952 5030.104624 2520.681502 5046.442212 5007.916086 2510.302262 7541.933945 0 7533.290117 0 2513.514334 2508.094165 2513.821466 2506.908423 2513.06433 7545.673893 2504.323456 7547.037685 5026.273661 5032.202301 5028.572989 10056.81036 2513.251712 2524.345949 2509.423664 2520.749368 2509.782171 5041.386296 10053.09273 7530.517148 5010.530236 5022.996537 7529.128525 2518.797425 0 5012.849154 15056.97358 7521.626749 0 5026.066612 0 0 2521.789707 2512.379316 0 5030.98201 5024.28352 0 0 7543.430248 2522.222161 10061.48605 10057.34907 2505.653599 7539.757449 2516.736409 7558.878982 2495.549625 7551.408532 7529.43468 5022.498269 7535.065208 5032.023552 5021.495066 10084.67756 5028.575401 0 2509.569037 10071.24472 5040.327293 7542.394882 2501.018475 15063.19581 7558.109686 2505.71206 2516.569047 7539.095055 7556.279984 0 2514.18654 2504.433011 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 7541.942479 15099.71384 22665.76592 30228.01683 37885.61709 27771.2311 63132.64425 50475.5241 73156.62545 78156.81479 85832.55243 68261.53622 78199.45478 53020.33143 73237.75938 65685.43656 60566.80101 70659.72206 103505.0988 75796.75249 55515.89397 88292.63133 73261.964 80830.30263 58016.95057 70658.93437 53029.30452 42932.31519 65634.74533 55565.40903 85862.67354 103593.1849 55590.97961 55543.34858 88287.09535 68180.5496 60581.47428 65625.80341 85872.77421 93521.37434 55543.29217 68228.5524 70772.22723 108750.161 88392.76829 58030.5713 75730.77657 93525.3985 73223.19097 73242.71458 85883.3567 98469.00478 98445.45274 48007.43557 50513.92668 78418.08908 75765.91844 45500.8324 70677.62911 75768.36175 85854.44872 60679.38127 90911.02777 88457.46085 75784.5325 88443.85483 70820.88705 68144.56933 80872.07236 75749.90818 73307.41944 118598.6751 65663.1506 68127.70185 63141.18433 91023.86796 65666.34654 58134.65299 75701.32372 88416.49725 101081.6029 70802.09987 78292.81865 73181.23439 68180.59343 88399.25966 65699.82841 91059.86314 63214.86417 70749.31572 68233.03735 68221.01698 78497.17272 60626.24145 60609.53158 70750.44048 65691.44424 55548.09795 93414.03752 80790.07368 42924.32821 70833.26939 83422.81861 65538.21716 58034.12621 70661.40261 40321.90841 47954.54555 30300.86864 35230.00006 17685.66512 5020.654713 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 17775.60093 17682.88625 63334.17471 88722.9088 83564.02168 137134.0575 144742.9228 157204.3265 180176.8103 159836.9288 167355.3808 154666.0386 152147.733 149719.4163 195104.1642 129290.5566 144499.8526 126631.0918 149790.8738 157170.7183 172312.9876 139401.1791 144592.5155 137035.6234 134520.878 149571.4732 167476.9128 180142.2939 162281.7061 167318.029 190185.3301 129346.0638 139644.2969 180056.4923 149747.811 172436.9415 200312.618 169818.2609 139340.7765 152011.5039 164972.5063 162357.4049 205435.8128 159619.2117 174772.5238 129264.1427 197976.8422 154912.463 195358.6843 169976.4954 154749.7892 152154.4677 154800.4568 144631.1812 131815.5794 170028.7264 139490.0834 177532.421 144615.3677 157350.6374 162358.3399 149745.9993 152183.1628 177268.3443 131920.571 172336.4338 126946.3197 169861.3407 172571.4548 169899.5436 154604.134 162449.0026 144656.759 147168.9932 157258.4477 169743.1135 147158.7411 144716.3588 169918.5926 129434.5891 157183.9667 162312.5234 159757.667 159673.6042 164756.8127 159718.5095 180059.7683 174846.6506 179882.7855 149526.2052 139363.7425 141992.551 175141.8998 124360.4911 180218.9596 157324.088 180097.152 157369.766 149614.5691 167301.3361 154643.2255 200497.1757 175074.0014 187739.0189 136945.4063 98980.99184 96452.15896 108871.067 50650.1361 55689.93727 20184.57308 10093.52676 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 17768.77254 32875.77465 91225.94052 63536.29006 106591.4253 108903.3796 119388.5037 180300.9345 170063.6295 185330.9829 192989.9013 190258.6042 162375.2024 175200.6255 228384.3016 215745.0136 197853.4108 236137.2585 215784.2384 185357.4366 182489.0365 231043.7518 177733.8556 192863.6793 215973.0855 195632.2282 164817.3629 200497.4282 182723.7505 192961.1117 210681.8065 218225.2008 177674.0829 175029.2507 172448.6386 182872.9958 220921.3018 200413.2668 200480.6616 169986.4524 205726.2652 190120.6859 190361.7321 154904.221 225897.6341 195738.9822 203167.529 233645.921 162308.4854 177613.0887 220671.0624 200540.7584 159983.6917 208233.4664 202928.9359 187946.6886 187878.6618 162350.9907 218116.5378 177753.6152 197970.862 190563.7022 202910.5184 185206.7041 251384.7016 215984.1896 220846.8059 205510.0411 202930.3875 167261.0332 226088.8984 167488.9665 182694.4956 195519.9973 175140.5529 202931.2931 223583.177 213165.6678 228655.7634 192897.7333 190555.8909 177627.7738 203136.7009 139595.4257 228550.789 200502.5969 187940.409 195283.4662 187920.6888 172697.0596 215767.7091 164957.276 210687.9131 238689.4595 233428.9835 223447.3133 203225.9047 197981.4685 243825.3777 177811.7879 182741.8811 185314.3838 192746.2097 228423.1069 170131.7203 137007.1407 98967.06262 108993.3345 93928.86615 71023.76884 48045.19201 12593.91452 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 17696.42806 37996.52708 73569.6378 99069.18951 119328.725 129402.7824 132268.8258 187848.8775 195400.795 218235.049 223220.7031 172421.1525 220862.9508 187775.406 182796.3703 213353.8839 205573.6606 236210.9131 177777.4811 197953.8223 225932.3429 182652.0269 208037.7501 223344.4979 185343.0644 197926.7066 236093.7059 170161.5321 202935.6499 172592.13 180216.6953 210770.6858 210746.3105 210537.0484 238308.4226 187968.4912 213325.7505 246397.392 215901.79 208052.5245 225818.4681 185294.1501 172603.9218 167425.0107 225852.2617 228284.988 197999.5289 185467.1836 172730.7255 198101.1899 170039.868 200494.8608 182727.5813 213220.9531 172785.5824 218379.8224 157341.2474 193137.1364 185374.4273 208421.5748 200823.5227 177666.7165 167718.5708 225910.0047 167743.6667 185177.0015 195568.039 187824.7814 203219.4981 238700.1097 203157.5075 215786.6465 197769.3164 165190.4233 225737.9134 200395.9018 208087.1631 170040.3249 208198.7211 200462.8526 185532.5077 251264.2699 180444.4406 160236.4995 180072.9992 246272.2614 203153.9084 177835.811 187775.4779 212935.8497 167669.1523 185433.5322 160013.9111 200582.6761 170195.9168 175288.0968 203161.2643 197852.7965 213474.35 215759.7118 205775.322 187743.0055 187716.9804 185355.4962 177626.3697 157489.2889 132010.6922 124404.7691 96403.46543 43150.77413 35398.92545 7562.839618 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 17641.41113 35472.817 86240.33092 91157.9622 103990.7031 129395.2753 144700.6701 165005.1125 149673.373 170124.8471 253971.0486 215899.9615 223323.5605 177891.7672 200606.7973 182733.954 190290.9131 187898.6948 165033.6085 170249.5064 195445.7073 190153.3081 218342.8648 170270.6887 154777.1133 182768.1217 220856.7133 195757.3576 167594.0114 233751.6597 154772.2676 251239.7359 182832.923 192978.8077 213341.4447 225960.8595 185196.9939 210739.4786 175117.4413 197914.0281 200653.674 177834.5671 205690.2151 170205.9328 193216.9361 195529.447 180170.7059 164728.9987 177775.0064 177518.4339 210769.4369 221183.0453 203187.0165 223435.0495 218343.4869 205635.5543 205733.9386 192855.982 198050.5604 159957.6257 185352.9994 180200.5298 210756.5406 200668.0868 187788.654 200486.6382 167620.067 200833.3134 220783.9097 220980.0655 213237.824 170242.7901 233560.8759 177788.7743 218273.0084 215735.3055 177569.9633 223744.6741 182961.0487 210823.578 226026.7801 203148.9689 205706.6964 167536.3245 170121.1664 218417.6244 193271.5009 205898.9417 193007.4189 185372.4433 192707.1965 205670.6146 195436.6382 213291.3872 180250.3212 190531.8596 164980.3157 238603.8542 210634.5515 215771.3524 177708.8604 197973.3311 213258.4591 192978.5881 149711.4573 134653.0873 91338.23962 127003.067 78678.17866 65903.28928 38033.21549 5078.123181 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 25299.4416 25372.31825 101337.7618 78576.64082 121753.0301 157431.7366 131998.9783 159885.0598 167654.7933 187891.9729 226118.0927 213287.9619 185447.2035 154979.7707 134615.1831 172668.4529 182882.5134 165095.6739 172730.1942 198150.4039 193106.3453 223603.213 182724.7083 226196.6083 225955.603 203039.7328 200631.6958 185140.1658 208176.0663 208123.8144 190529.0762 223389.1519 218620.2794 223439.0193 172606.9889 149833.835 180384.2751 195513.707 208287.1037 226196.6076 195456.2637 208373.1121 152526.3733 248797.8936 203304.1617 167464.8015 157475.0875 208082.7729 182871.6444 190410.707 167656.0138 208174.9059 205771.0097 213291.9331 249027.3594 172697.2863 208153.8653 192953.1243 225908.7776 195417.5803 188085.5841 182674.944 187887.995 203091.7826 205888.6396 182845.3233 193003.612 170248.5217 192881.3753 167445.7643 177514.8257 205855.6753 192980.9758 190784.4396 164853.2492 213305.7994 167612.1907 238533.2663 218241.7299 198262.0014 175087.5592 198210.2048 220784.717 197956.4159 205829.4283 233913.9749 190511.4386 195450.6546 193251.635 160216.1469 162519.46 157421.4502 215845.0471 208251.8946 200609.376 157254.3365 223632.8905 200609.19 218317.1214 190352.6018 213315.7673 200647.3776 172726.7069 213249.4808 198060.0847 111799.6124 121886.4502 104110.076 91103.74035 68600.3503 37946.53388 12586.37969 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 17726.32023 40524.37681 83744.37838 98900.88757 106685.2995 134593.8855 185380.8803 180400.3295 205577.5732 241385.5169 175235.7205 210774.8391 170101.7497 190389.7191 172698.7276 192964.3643 203164.2701 228869.6596 203294.9082 165026.9153 162478.6371 195737.4055 205865.0037 215987.0656 221197.7822 190401.4004 233532.9672 241199.4205 210624.7467 200814.2838 221091.5769 205520.0964 233585.3957 190597.6328 185471.5492 182839.9593 175422.2749 226015.1311 198154.4779 233815.7226 203203.254 223407.8553 208026.7047 200651.2451 170146.5773 208153.1331 223616.3192 193134.3758 213532.6435 177704.2791 180418.562 233427.1962 180263.1897 203328.5083 238744.3723 192948.5666 190576.5263 258996.6108 142157.2753 195530.8816 160111.5736 162507.7425 147191.5813 210776.2233 195604.0436 208223.2181 185359.6402 215779.6488 223520.8647 182844.9526 205737.5866 177960.7824 208187.2535 223393.2886 185324.4628 231112.2485 187970.7754 182745.6696 177602.3422 200788.7672 177859.0909 170082.1087 177680.8925 180520.9851 144651.3545 205582.7905 205671.0924 167560.6482 152377.9807 208064.2378 172692.6642 213347.7836 175262.0001 203131.7994 243635.4475 177722.3911 225992.8291 182968.3881 180388.7105 170278.789 213181.3499 165216.742 248769.4553 231099.2613 185553.8121 144820.5409 134649.4558 96436.28113 91320.83873 83825.40456 43033.44724 17696.85467 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 15187.79207 50674.20709 68434.96488 99006.98397 104041.5335 111621.4862 185434.8067 203196.1382 193110.4355 238613.1065 197963.575 198010.1025 215823.3673 185408.9127 188009.9309 215794.2064 157420.0753 190556.7353 165118.0714 200676.5195 226076.6757 177783.1592 233657.2402 187968.7254 210736.8704 164919.3587 220947.0935 192939.2339 195574.3426 218388.6666 198288.1003 180171.4732 193042.6012 190375.3527 203183.3644 175251.2541 200576.5867 177834.2353 157507.5598 221013.754 182783.2042 177848.6679 213095.5416 182776.8374 200862.5293 213431.9779 231064.8366 208214.6635 228557.011 208503.554 218179.5841 200873.1063 215932.7573 218568.5346 203053.8897 185600.5023 223238.8951 172715.0331 220833.3302 144887.3985 195586.9403 160082.2904 205653.1043 139695.6965 248942.6951 210840.6492 159982.4788 155142.2604 200638.7119 195659.9003 198200.0282 187744.8225 200652.1533 226219.5322 210729.7014 208309.6558 157567.0777 218467.1805 200818.577 177879.6522 187863.6217 170157.0315 185451.0514 190522.8956 223687.2787 190305.5815 170160.9658 180235.5333 157337.8743 187716.0618 210813.1024 205608.6686 198150.6124 147339.1787 220936.9117 172701.6111 243704.8566 210727.3561 200684.0019 192965.4904 205699.1967 220946.2966 208276.8944 218253.4706 223386.6668 137166.1517 154817.8944 137179.3355 81117.39538 60915.57949 27907.19305 12596.53414 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 17708.2801 37934.02877 55805.94822 68602.45295 139524.0414 99085.3565 198054.3262 167533.7737 210969.8186 213385.8291 185467.7148 192960.1185 149753.5257 203092.2422 190537.2961 170136.1811 195723.7071 198051.5894 170291.248 210700.5863 147348.3418 228380.5915 218426.5204 187708.9643 198231.735 157275.8623 198054.6111 213376.7865 198079.6025 218411.4701 195569.8147 190330.9474 165087.3519 183009.4146 167667.1588 172908.043 208081.7362 195747.1758 203249.4465 215943.6752 160106.866 218384.5085 185544.6426 200661.7949 210823.9307 205782.4136 175356.1075 233853.9927 205744.0431 198129.5946 185522.4286 180555.6721 142230.1652 218267.7098 182704.0227 185229.5993 218566.7063 203275.3577 172573.5654 192818.858 218505.5206 195505.3883 203103.8329 172794.6362 175105.9453 226010.4754 241326.3519 172764.8318 197960.7129 208054.7865 200766.9882 200808.3601 248661.6569 231228.9376 180385.5843 192999.0185 170366.6744 210865.1275 203199.6764 200657.8419 182927.0291 205627.7598 147346.7042 215935.7816 221100.907 205706.195 174998.6274 183131.4397 218429.4573 205824.215 182711.4919 203232.9441 203305.8781 210901.59 178103.0363 228415.3009 231177.284 170174.2632 165162.0856 200586.9212 180239.6855 203354.4945 142254.6469 172906.9471 180417.7023 149980.1119 149745.1839 91220.60741 55828.77427 58408.93891 30396.10683 10114.83046 0 0 0 0 0 0 0 0 
